,subject,predicate,object,truth
104,http://dbpedia.org/resource/Isaac_Bashevis_Singer,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Surfside,_Florida",0
105,http://dbpedia.org/resource/Carlota_Joaquina_of_Spain,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Queluz,_Portugal",0
106,http://dbpedia.org/resource/Claude_Auchinleck,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Marrakesh,0
107,"http://dbpedia.org/resource/Archduke_Charles,_Duke_of_Teschen",http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Vienna,0
108,http://dbpedia.org/resource/Douglass_Dumbrille,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Woodland_Hills,_Los_Angeles",0
109,http://dbpedia.org/resource/Jorge_Luis_Borges,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Geneva,0
110,http://dbpedia.org/resource/Comte_de_Lautréamont,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Paris,0
111,http://dbpedia.org/resource/Aeschylus,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Gela,0
112,http://dbpedia.org/resource/Eleftherios_Venizelos,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Paris,0
113,http://dbpedia.org/resource/Edward_Bernays,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,0
114,http://dbpedia.org/resource/Eugène_Viollet-le-Duc,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lausanne,0
115,http://dbpedia.org/resource/Alfonso_XIII,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rome,0
116,http://dbpedia.org/resource/Eddie_Cochran,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Bath,_Somerset",0
117,http://dbpedia.org/resource/Constantin_Brâncuși,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Paris,0
118,http://dbpedia.org/resource/Albert_Einstein,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Princeton,_New_Jersey",0
119,http://dbpedia.org/resource/Italo_Calvino,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Siena,0
120,http://dbpedia.org/resource/Allan_Riverstone_McCulloch,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Honolulu,0
121,http://dbpedia.org/resource/Christian_V_of_Denmark,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Copenhagen,0
122,http://dbpedia.org/resource/Henry_Fielding,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lisbon,0
123,http://dbpedia.org/resource/Fred_Zinnemann,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/London,0
124,http://dbpedia.org/resource/Albert_Speer,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/London,0
125,http://dbpedia.org/resource/Ayrton_Senna,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Bologna,0
126,http://dbpedia.org/resource/Bing_Crosby,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Madrid,0
127,http://dbpedia.org/resource/Elie_Wiesel,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,0
128,http://dbpedia.org/resource/Desi_Arnaz,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Del_Mar,_California",0
129,http://dbpedia.org/resource/George_Orwell,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/London,0
130,http://dbpedia.org/resource/Humphry_Davy,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Geneva,0
131,http://dbpedia.org/resource/Aga_Khan_III,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Versoix,0
155,http://dbpedia.org/resource/Charlie_Chaplin,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Vevey,0
156,http://dbpedia.org/resource/Ansgar,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Bremen,0
157,http://dbpedia.org/resource/Hannibal,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Gebze,0
158,http://dbpedia.org/resource/Christian_I_of_Denmark,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Copenhagen,0
159,http://dbpedia.org/resource/Alexis_Korner,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/London,0
160,http://dbpedia.org/resource/Isabella_II_of_Spain,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Paris,0
161,http://dbpedia.org/resource/James_Blish,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Henley-on-Thames,0
162,http://dbpedia.org/resource/A._E._van_Vogt,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Hollywood,0
163,http://dbpedia.org/resource/Elliott_Kastner,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/London,0
164,http://dbpedia.org/resource/Humayun,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Delhi,0
165,http://dbpedia.org/resource/Babrak_Karmal,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Moscow,0
166,http://dbpedia.org/resource/Adam_Mickiewicz,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Istanbul,0
167,http://dbpedia.org/resource/Christopher_Columbus,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Valladolid,0
168,http://dbpedia.org/resource/David_Bowie,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,0
169,http://dbpedia.org/resource/John_James_Audubon,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,0
170,http://dbpedia.org/resource/Ferdinand_II_of_Portugal,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lisbon,0
171,http://dbpedia.org/resource/Ernest_Rutherford,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cambridge,0
197,http://dbpedia.org/resource/Henryk_Sienkiewicz,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Vevey,0
74,http://dbpedia.org/resource/George_W._Bush,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/New_Haven,_Connecticut",1
75,http://dbpedia.org/resource/Bob_Dylan,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Duluth,_Minnesota",1
76,http://dbpedia.org/resource/Abraham_Lincoln,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Hodgenville,_Kentucky",1
77,http://dbpedia.org/resource/John_Lennon,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Liverpool,1
78,http://dbpedia.org/resource/Robert_Christgau,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,1
79,http://dbpedia.org/resource/Jay-Z,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,1
80,http://dbpedia.org/resource/Jimmy_Carter,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Plains,_Georgia",1
81,http://dbpedia.org/resource/Stevie_Wonder,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Saginaw,_Michigan",1
82,http://dbpedia.org/resource/Martina_Navratilova,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Prague,1
83,http://dbpedia.org/resource/Charles_Dickens,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Portsmouth,1
84,http://dbpedia.org/resource/Tony_Blair,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Edinburgh,1
85,http://dbpedia.org/resource/Bruce_Springsteen,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Long_Branch,_New_Jersey",1
86,http://dbpedia.org/resource/Jimi_Hendrix,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Seattle,1
87,http://dbpedia.org/resource/Woodrow_Wilson,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Staunton,_Virginia",1
88,http://dbpedia.org/resource/Venus_Williams,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Lynwood,_California",1
89,http://dbpedia.org/resource/Andy_Roddick,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Omaha,_Nebraska",1
90,http://dbpedia.org/resource/Kylie_Minogue,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Melbourne,1
91,http://dbpedia.org/resource/Stephen_King,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Portland,_Maine",1
92,http://dbpedia.org/resource/Bing_Crosby,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Tacoma,_Washington",1
93,http://dbpedia.org/resource/Justin_Timberlake,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Memphis,_Tennessee",1
94,http://dbpedia.org/resource/James_Brown,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Barnwell,_South_Carolina",1
95,http://dbpedia.org/resource/Janet_Jackson,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Gary,_Indiana",1
96,http://dbpedia.org/resource/Ray_Charles,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Albany,_Georgia",1
97,http://dbpedia.org/resource/Kirk_Franklin,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Dallas,1
98,http://dbpedia.org/resource/Dr._Dre,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Compton,_California",1
99,http://dbpedia.org/resource/Frank_Zappa,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Baltimore,1
100,http://dbpedia.org/resource/Jana_Novotná,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Brno,1
101,http://dbpedia.org/resource/Mary_J._Blige,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,1
102,http://dbpedia.org/resource/Clint_Eastwood,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/San_Francisco,1
103,http://dbpedia.org/resource/Brian_Wilson,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Inglewood,_California",1
104,http://dbpedia.org/resource/Ozzy_Osbourne,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warwickshire,1
105,http://dbpedia.org/resource/Cher,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/El_Centro,_California",1
106,http://dbpedia.org/resource/Chiang_Kai-shek,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Qing_dynasty,1
107,http://dbpedia.org/resource/Martin_Scorsese,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,1
108,http://dbpedia.org/resource/Cara_Black,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Harare,1
109,http://dbpedia.org/resource/Pete_Rock,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/The_Bronx,1
110,"http://dbpedia.org/resource/Arthur_Wellesley,_1st_Duke_of_Wellington",http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Dublin,1
111,http://dbpedia.org/resource/Pierre_Trudeau,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Montreal,1
112,http://dbpedia.org/resource/Nenad_Zimonjić,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Belgrade,1
113,http://dbpedia.org/resource/Jelena_Janković,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Belgrade,1
114,http://dbpedia.org/resource/Nancy_Wilson-Pajic,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Peru,_Indiana",1
115,http://dbpedia.org/resource/Mammootty,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Travancore–Cochin,1
116,http://dbpedia.org/resource/H._P._Lovecraft,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Providence,_Rhode_Island",1
117,http://dbpedia.org/resource/Billy_Joel,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,1
118,http://dbpedia.org/resource/George_Bernard_Shaw,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Portobello,_Dublin",1
119,http://dbpedia.org/resource/Victoria_Azarenka,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Minsk,1
120,http://dbpedia.org/resource/Björk,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Reykjavík,1
121,http://dbpedia.org/resource/Mark_Woodforde,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Adelaide,1
122,http://dbpedia.org/resource/Stephen_Harper,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Ontario,1
123,http://dbpedia.org/resource/Arthur_Conan_Doyle,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Edinburgh,1
124,http://dbpedia.org/resource/Larry_Smith_(musician),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Oxford,1
125,http://dbpedia.org/resource/Frank_Lloyd_Wright,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Richland_Center,_Wisconsin",1
126,http://dbpedia.org/resource/Avril_Lavigne,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Belleville,_Ontario",1
127,http://dbpedia.org/resource/Lou_Reed,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,1
128,http://dbpedia.org/resource/Dick_Cheney,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Lincoln,_Nebraska",1
129,http://dbpedia.org/resource/Robert_De_Niro,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,1
130,http://dbpedia.org/resource/Johnny_Mercer,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Savannah,_Georgia",1
131,http://dbpedia.org/resource/Mardy_Fish,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Edina,_Minnesota",1
132,http://dbpedia.org/resource/David_Nalbandian,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Unquillo,1
133,http://dbpedia.org/resource/William_McKinley,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Niles,_Ohio",1
134,http://dbpedia.org/resource/Olivia_Newton-John,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cambridge,1
135,http://dbpedia.org/resource/Kamal_Haasan,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Paramakudi,1
136,http://dbpedia.org/resource/Beck,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Los_Angeles,1
137,http://dbpedia.org/resource/Muhammad_Ali,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Louisville,_Kentucky",1
138,http://dbpedia.org/resource/David_Lloyd_George,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Chorlton-on-Medlock,1
139,http://dbpedia.org/resource/Kofi_Annan,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Kumasi,1
140,http://dbpedia.org/resource/Donna_Summer,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Boston,1
141,http://dbpedia.org/resource/Michael_Chang,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Hoboken,_New_Jersey",1
142,http://dbpedia.org/resource/Boss_Johnson,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Victoria,_British_Columbia",1
143,http://dbpedia.org/resource/Emmylou_Harris,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Birmingham,_Alabama",1
144,http://dbpedia.org/resource/Vikter_Duplaix,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Philadelphia,1
145,http://dbpedia.org/resource/Yoko_Ono,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Tokyo,1
146,http://dbpedia.org/resource/Neil_Young,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Toronto,1
147,http://dbpedia.org/resource/Lemmy,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Stoke-on-Trent,1
148,http://dbpedia.org/resource/William_Howard_Taft,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cincinnati,1
664,http://dbpedia.org/resource/Timbaland,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Long_Branch,_New_Jersey",0
665,http://dbpedia.org/resource/Usher_(musician),http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Portland,_Maine",0
666,http://dbpedia.org/resource/Justin_Timberlake,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Albany,_Georgia",0
667,http://dbpedia.org/resource/Bob_Dylan,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Fenghua_District,0
668,http://dbpedia.org/resource/Nas,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Queens,0
669,http://dbpedia.org/resource/William_III_of_England,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Harare,0
670,http://dbpedia.org/resource/Andy_Roddick,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Montreal,0
671,http://dbpedia.org/resource/George_Orwell,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Reykjavík,0
672,http://dbpedia.org/resource/Michael_Jordan,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Belleville,_Ontario",0
673,http://dbpedia.org/resource/Brian_Wilson,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Unquillo,0
674,http://dbpedia.org/resource/Mahesh_Bhupathi,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Victoria,_British_Columbia",0
675,http://dbpedia.org/resource/Lleyton_Hewitt,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Philadelphia,0
676,http://dbpedia.org/resource/Chiang_Kai-shek,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Tokyo,0
760,http://dbpedia.org/resource/Bruce_Springsteen,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Liverpool,0
761,http://dbpedia.org/resource/Mammootty,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Providence,_Rhode_Island",0
762,http://dbpedia.org/resource/Usher_(musician),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Melbourne,0
763,http://dbpedia.org/resource/Emmylou_Harris,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Oxford,0
764,http://dbpedia.org/resource/Lleyton_Hewitt,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Fort_Worth,_Texas",0
765,http://dbpedia.org/resource/Kelly_Clarkson,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Lincoln,_Nebraska",0
766,http://dbpedia.org/resource/Olivia_Newton-John,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Boston,0
767,http://dbpedia.org/resource/George_W._Bush,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Portland,_Maine",0
768,http://dbpedia.org/resource/Martin_Scorsese,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Oxford,0
769,http://dbpedia.org/resource/Ivan_Ljubičić,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Kingsland,_Arkansas",0
770,http://dbpedia.org/resource/Abraham_Lincoln,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Duluth,_Minnesota",0
771,http://dbpedia.org/resource/Neil_Young,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Mumbai,0
772,http://dbpedia.org/resource/Nenad_Zimonjić,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Yokohama,0
838,http://dbpedia.org/resource/Max_von_Laue,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0
867,http://dbpedia.org/resource/Robert_Mitchum,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Santa_Barbara,_California",0
874,http://dbpedia.org/resource/MailChannels,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Vancouver,0
892,http://dbpedia.org/resource/Stjepan_Mesić,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Croatia,0
