,subject,predicate,object,truth
334,http://dbpedia.org/resource/University_of_Derby,http://dbpedia.org/ontology/chancellor,"http://dbpedia.org/resource/William_Cavendish,_Earl_of_Burlington",1
335,http://dbpedia.org/resource/University_of_Limerick,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Mary_Harney,1
336,http://dbpedia.org/resource/Symbiosis_International_University,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/S._B._Mujumdar,1
337,http://dbpedia.org/resource/University_of_Chester,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Gyles_Brandreth,1
338,http://dbpedia.org/resource/University_of_Putra_Malaysia,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Sharafuddin_of_Selangor,1
339,http://dbpedia.org/resource/University_of_Reading,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Association_of_Commonwealth_Universities,1
340,http://dbpedia.org/resource/Vinoba_Bhave_University,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/List_of_governors_of_Jharkhand,1
341,http://dbpedia.org/resource/University_of_Sussex,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Sanjeev_Bhaskar,1
342,http://dbpedia.org/resource/University_of_East_Anglia,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Karen_Jones,1
343,http://dbpedia.org/resource/University_of_Suffolk,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Helen_Pankhurst,1
344,http://dbpedia.org/resource/Universiti_Tenaga_Nasional,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Ahmad_Fuzi_Abdul_Razak,1
695,http://dbpedia.org/resource/University_of_Information_Technology_and_Sciences,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Shiba_Ali_Khan,0
696,http://dbpedia.org/resource/Ulster_University,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Amanda_Burton,0
697,http://dbpedia.org/resource/University_of_Sheffield,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Amy_Johnson,0
698,http://dbpedia.org/resource/University_of_Nottingham_Ningbo_China,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Fudan_University,0
699,http://dbpedia.org/resource/Wilfrid_Laurier_University,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/David_Johnston,0
700,http://dbpedia.org/resource/Universiti_Tenaga_Nasional,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Chancellor_(education),0
701,http://dbpedia.org/resource/University_of_Waikato,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Derek_Sikua,0
702,http://dbpedia.org/resource/University_of_Chester,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Walter_Winterbottom,0
703,http://dbpedia.org/resource/University_of_Allahabad,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Sanjeev_Kumar_Yadav,0
704,http://dbpedia.org/resource/University_of_Glasgow,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Amal_Azzudin,0
705,http://dbpedia.org/resource/University_of_Leicester,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/David_Attenborough,0
706,http://dbpedia.org/resource/University_of_Greenwich,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Dave_Rowntree,0
707,http://dbpedia.org/resource/Universiti_Sains_Malaysia,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Wan_Rosdy_Wan_Ismail,0
708,http://dbpedia.org/resource/University_of_Reading,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Robert_Van_de_Noort,0
709,http://dbpedia.org/resource/University_of_Eswatini,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Naledi_Pandor,0
710,http://dbpedia.org/resource/University_College_London,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Allen_Mawer,0
711,http://dbpedia.org/resource/University_of_Huddersfield,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/David_Blunkett,0
712,http://dbpedia.org/resource/Symbiosis_International_University,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Maneka_Gandhi,0
713,http://dbpedia.org/resource/Vinoba_Bhave_University,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Lalu_Prasad_Yadav,0
714,http://dbpedia.org/resource/University_of_the_Sunshine_Coast,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Wayne_Swan,0
715,http://dbpedia.org/resource/University_of_East_Anglia,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Amy_Winehouse,0
716,http://dbpedia.org/resource/University_of_Limerick,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Andrew_Quinn,0
717,http://dbpedia.org/resource/University_of_Mysore,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Sadhguru,0
718,http://dbpedia.org/resource/University_of_Derby,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Devon_Malcolm,0
719,http://dbpedia.org/resource/University_of_Victoria,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Alison_Sydor,0
720,http://dbpedia.org/resource/University_of_Strathclyde,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Andrew_Ure,0
721,http://dbpedia.org/resource/University_of_the_Witwatersrand,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Alfred_Beit,0
722,http://dbpedia.org/resource/University_School_of_Law_and_Legal_Studies,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Mahesh_Verma,0
723,http://dbpedia.org/resource/University_of_Suffolk,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Amanda_Ansell,0
724,http://dbpedia.org/resource/University_of_Technology_Malaysia,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Wahid_Omar_(vice-chancellor),0
725,http://dbpedia.org/resource/University_of_Canterbury,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Alwyn_Warren_(bishop),0
726,http://dbpedia.org/resource/University_of_Hertfordshire,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Andy_Goldsworthy,0
727,http://dbpedia.org/resource/Tamil_Nadu_Fisheries_University,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Pranab_Mukherjee,0
728,http://dbpedia.org/resource/Universiti_Utara_Malaysia,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Abdul_Halim_of_Kedah,0
729,http://dbpedia.org/resource/University_of_Sussex,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/David_Daiches,0
