,subject,predicate,object,truth
423,http://dbpedia.org/resource/Dead_End_(1937_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Allen_Jenkins,0
424,http://dbpedia.org/resource/Africa_Squeaks,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/David_Livingstone,0
425,http://dbpedia.org/resource/Death_and_the_Maiden_(film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Rafael_Yglesias,0
426,http://dbpedia.org/resource/Death_to_Smoochy,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Adam_Resnick,0
427,http://dbpedia.org/resource/All_at_Sea_(1935_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Alex_Bryce,0
428,http://dbpedia.org/resource/Deep_Impact_(film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/David_M._Walker_(astronaut),0
429,http://dbpedia.org/resource/American_Pie_2,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Alyson_Hannigan,0
430,http://dbpedia.org/resource/Anandam,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Devi_Sri_Prasad,0
431,http://dbpedia.org/resource/Veeram_(2014_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Amit_Tiwari,0
432,http://dbpedia.org/resource/An_Angel_at_My_Table,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Stuart_Dryburgh,0
433,http://dbpedia.org/resource/Demons_of_the_Mind,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Virginia_Wetherell,0
434,http://dbpedia.org/resource/Darling_(2015_Indian_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/G._V._Prakash_Kumar,0
435,http://dbpedia.org/resource/Desert_Blossoms,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Arthur_J._Zellner,0
436,http://dbpedia.org/resource/David_(2013_Tamil_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Sheetal_Menon,0
437,http://dbpedia.org/resource/All_Three_of_Us,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Carole_Franck,0
438,http://dbpedia.org/resource/Valley_of_the_Giants_(film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Wade_Boteler,0
439,http://dbpedia.org/resource/An_Eastern_Westerner,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Wallace_Howe,0
440,http://dbpedia.org/resource/Deadly_Advice,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/George_Joseph_Smith,0
441,http://dbpedia.org/resource/Dark_Victory,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Daniel_Petrie,0
442,http://dbpedia.org/resource/Uzhaippali,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Vaali_(poet),0
443,http://dbpedia.org/resource/Vasuvum_Saravananum_Onna_Padichavanga,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Varun_Parandhaman,0
444,http://dbpedia.org/resource/Dan_in_Real_Life,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Alison_Sudol,0
445,http://dbpedia.org/resource/Cat_Feud,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Merrie_Melodies,0
446,http://dbpedia.org/resource/Vacanze_di_Natale,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Carlo_Vanzina,0
447,http://dbpedia.org/resource/Bowery_Bugs,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Merrie_Melodies,0
448,http://dbpedia.org/resource/Analyze_This,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Chazz_Palminteri,0
449,http://dbpedia.org/resource/All_the_Best:_Fun_Begins,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Vijay_Patkar,0
