,subject,predicate,object,truth
384,http://dbpedia.org/resource/Larry_Niven,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Integral_Trees,1
385,http://dbpedia.org/resource/Orson_Scott_Card,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Shadow_of_the_Hegemon,1
386,http://dbpedia.org/resource/Stanisław_Lem,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Return_from_the_Stars,1
387,http://dbpedia.org/resource/Daniel_Keyes,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Flowers_for_Algernon,1
388,http://dbpedia.org/resource/H._G._Wells,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Wheels_of_Chance,1
389,http://dbpedia.org/resource/Fritz_Leiber,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Wanderer_(Leiber_novel),1
390,http://dbpedia.org/resource/Jules_Verne,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Begum's_Fortune,1
391,http://dbpedia.org/resource/Mary_Shelley,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Frankenstein,1
392,http://dbpedia.org/resource/Douglas_Adams,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/So_Long,_and_Thanks_for_All_the_Fish",1
393,http://dbpedia.org/resource/Edwin_Abbott_Abbott,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Flatland,1
394,http://dbpedia.org/resource/Kurt_Vonnegut,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Slaughterhouse-Five,1
395,http://dbpedia.org/resource/Mordecai_Roshwald,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Level_7_(novel),1
396,http://dbpedia.org/resource/Ira_Levin,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/This_Perfect_Day,1
397,http://dbpedia.org/resource/Roger_Zelazny,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Lord_of_Light,1
398,http://dbpedia.org/resource/Carl_Sagan,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Contact_(novel),1
399,http://dbpedia.org/resource/Walter_M._Miller_Jr.,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/A_Canticle_for_Leibowitz,1
400,http://dbpedia.org/resource/C._S._Lewis,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Out_of_the_Silent_Planet,1
401,http://dbpedia.org/resource/Robert_Louis_Stevenson,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Strange_Case_of_Dr_Jekyll_and_Mr_Hyde,1
402,http://dbpedia.org/resource/Terry_Pratchett,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Good_Omens,1
403,http://dbpedia.org/resource/Joe_Haldeman,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Forever_War,1
404,http://dbpedia.org/resource/Joan_Slonczewski,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/A_Door_into_Ocean,1
405,http://dbpedia.org/resource/David_Gerrold,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/When_HARLIE_Was_One,1
406,http://dbpedia.org/resource/Kathy_Tyers,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Truce_at_Bakura,1
407,http://dbpedia.org/resource/Tony_Rothman,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Instant_Physics,1
408,http://dbpedia.org/resource/Mark_Twain,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/A_Connecticut_Yankee_in_King_Arthur's_Court,1
409,http://dbpedia.org/resource/Gentry_Lee,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Garden_of_Rama,1
410,http://dbpedia.org/resource/John_Barnes_(author),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Orbital_Resonance_(novel),1
411,http://dbpedia.org/resource/Thomas_M._Disch,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/334_(novel),1
412,http://dbpedia.org/resource/Roger_MacBride_Allen,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_War_Machine,1
413,http://dbpedia.org/resource/Walter_Jon_Williams,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Aristoi_(novel),1
414,http://dbpedia.org/resource/Garth_Nix,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Castle_(novel),1
415,http://dbpedia.org/resource/Doris_Lessing,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Sentimental_Agents_in_the_Volyen_Empire,1
416,http://dbpedia.org/resource/Michael_Shea_(American_author),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Polyphemus_(book),1
417,http://dbpedia.org/resource/Kim_Stanley_Robinson,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Fifty_Degrees_Below,1
418,http://dbpedia.org/resource/Yevgeny_Zamyatin,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/We_(novel),1
419,http://dbpedia.org/resource/Russell_Hoban,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Riddley_Walker,1
420,http://dbpedia.org/resource/Michael_Swanwick,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Jack_Faust_(novel),1
421,http://dbpedia.org/resource/Alfred_Bester,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Stars_My_Destination,1
422,http://dbpedia.org/resource/Rodman_Philbrick,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Last_Book_in_the_Universe,1
423,http://dbpedia.org/resource/Ian_Curtis,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Touching_from_a_Distance,1
424,http://dbpedia.org/resource/Peter_F._Hamilton,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Neutronium_Alchemist,1
425,http://dbpedia.org/resource/Gregory_Keyes,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/A_Calculus_of_Angels,1
426,http://dbpedia.org/resource/Robert_Silverberg,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/A_Time_of_Changes,1
427,http://dbpedia.org/resource/Kate_Wilhelm,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Where_Late_the_Sweet_Birds_Sang,1
428,http://dbpedia.org/resource/Stephen_King,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Carrie_(novel),1
429,http://dbpedia.org/resource/Ian_Stewart_(mathematician),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Wheelers_(novel),1
430,http://dbpedia.org/resource/Arthur_Conan_Doyle,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Poison_Belt,1
431,http://dbpedia.org/resource/Edward_Bulwer-Lytton,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Paul_Clifford,1
432,http://dbpedia.org/resource/Edwin_Balmer,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/When_Worlds_Collide,1
433,http://dbpedia.org/resource/Angela_Carter,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Passion_of_New_Eve,1
434,http://dbpedia.org/resource/Simon_Clark_(novelist),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Night_of_the_Triffids,1
711,http://dbpedia.org/resource/Bruce_Sterling,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Caves_of_Steel,0
712,http://dbpedia.org/resource/John_Wyndham,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Boat_of_a_Million_Years,0
713,http://dbpedia.org/resource/S._Fowler_Wright,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Wizard_(novel),0
714,http://dbpedia.org/resource/Cordwainer_Smith,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Urth_of_the_New_Sun,0
715,http://dbpedia.org/resource/Poul_Anderson,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Summon_the_Thunder,0
716,http://dbpedia.org/resource/Jonathan_Lethem,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Shadow_of_the_Hegemon,0
717,http://dbpedia.org/resource/E._E._Smith,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Flowers_for_Algernon,0
718,http://dbpedia.org/resource/Marge_Piercy,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Wanderer_(Leiber_novel),0
719,http://dbpedia.org/resource/Alexander_Jablokov,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Begum's_Fortune,0
720,http://dbpedia.org/resource/Philip_Wylie,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/A_Canticle_for_Leibowitz,0
721,http://dbpedia.org/resource/Douglas_Adams,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Strange_Case_of_Dr_Jekyll_and_Mr_Hyde,0
722,http://dbpedia.org/resource/David_Gerrold,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/A_Calculus_of_Angels,0
723,http://dbpedia.org/resource/Larry_Niven,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Night_of_the_Triffids,0
805,http://dbpedia.org/resource/Dan_Brown,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Lord_of_Light,0
806,http://dbpedia.org/resource/Eric_Flint,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Schismatrix,0
807,http://dbpedia.org/resource/Walter_Jon_Williams,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Footprints_on_Sand,0
808,http://dbpedia.org/resource/Carl_Sagan,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Scar_(novel),0
809,http://dbpedia.org/resource/Dan_Brown,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/A_Connecticut_Yankee_in_King_Arthur's_Court,0
810,http://dbpedia.org/resource/Charles_Stross,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Way_Station_(novel),0
811,http://dbpedia.org/resource/Dan_Brown,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/We_(novel),0
812,http://dbpedia.org/resource/Mary_Doria_Russell,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Flatland,0
813,http://dbpedia.org/resource/Dan_Brown,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Caves_of_Steel,0
814,http://dbpedia.org/resource/Gregory_Benford,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Outward_Urge,0
861,http://dbpedia.org/resource/Robert_F._Kennedy,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Los_Angeles,0
863,http://dbpedia.org/resource/Hermann_Göring,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Nuremberg,0
870,http://dbpedia.org/resource/Anthony_Quinn,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Boston,0
877,http://dbpedia.org/resource/Team_and_Concepts,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Hong_Kong,0
894,http://dbpedia.org/resource/Pedro_Pires,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Cape_Verde,0
895,http://dbpedia.org/resource/Pau_Gasol,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Memphis_Grizzlies,0
901,"http://dbpedia.org/resource/Mike_Miller_(basketball,_born_1980)",http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Miami_Heat,0
923,http://dbpedia.org/resource/Kill_Bill:_Volume_1,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Uma_Thurman,0
933,http://dbpedia.org/resource/GlaxoSmithKline,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Corixa_(company),0
940,http://dbpedia.org/resource/John_Lennon,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/California,0
945,http://dbpedia.org/resource/Stevie_Wonder,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Winterset,_Iowa",0
949,http://dbpedia.org/resource/Kelly_Clarkson,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Lynwood,_California",0
961,http://dbpedia.org/resource/Fred_Astaire,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Adelaide,0
962,http://dbpedia.org/resource/Michael_Jordan,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Belgrade,0
964,http://dbpedia.org/resource/Kurt_Aland,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Hoboken,_New_Jersey",0
971,http://dbpedia.org/resource/Donna_Summer,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/United_States,0
972,http://dbpedia.org/resource/Neil_Young,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/El_Centro,_California",0
977,http://dbpedia.org/resource/Emeka_Okafor,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Alicante,0
985,http://dbpedia.org/resource/Isaac_Hayes,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Fort_Worth,_Texas",0
987,http://dbpedia.org/resource/Mindscape_(company),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Indiana_Pacers,0
1002,http://dbpedia.org/resource/Isaac_Asimov,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Travis_Barker,0
1021,http://dbpedia.org/resource/Harry_S._Truman,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Sthefany_Brito,0
1031,http://dbpedia.org/resource/Amy_Spanger,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Hugh_Grant,0
1101,http://dbpedia.org/resource/S._Fowler_Wright,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Amnesia_Moon,0
1102,http://dbpedia.org/resource/John_Varley_(author),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Options_(novel),0
1103,http://dbpedia.org/resource/Harry_Turtledove,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Lord_of_Light,0
1104,http://dbpedia.org/resource/H._G._Wells_bibliography,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Strangers_(Dozois_novel),0
1105,http://dbpedia.org/resource/Ira_Levin,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Begum's_Fortune,0
1106,http://dbpedia.org/resource/Roger_Zelazny,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Orbital_Resonance_(novel),0
1107,http://dbpedia.org/resource/Yevgeny_Zamyatin,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Great_Train_Robbery_(novel),0
1108,http://dbpedia.org/resource/Terry_Pratchett,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Hitchhiker's_Guide_to_the_Galaxy_(novel),0
1109,http://dbpedia.org/resource/Gentry_Lee,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Beowulf's_Children,0
1110,http://dbpedia.org/resource/Garth_Nix,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Anthem_(novella),0
1111,http://dbpedia.org/resource/Alfred_Bester,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Nameless_Places,0
1112,http://dbpedia.org/resource/Robert_Silverberg,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Voyages_by_Starlight,0
1113,http://dbpedia.org/resource/Angela_Carter,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Skylark_DuQuesne,0
