,subject,predicate,object,truth
168,http://dbpedia.org/resource/Megan_Schwamb,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Planetary_science,1
169,http://dbpedia.org/resource/Thomas_Ollendick,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Developmental_psychology,1
170,http://dbpedia.org/resource/William_Shadish,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Statistics,1
171,http://dbpedia.org/resource/Simon_Biesheuvel,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Psychology,1
172,http://dbpedia.org/resource/William_Happer,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Optical_pumping,1
173,http://dbpedia.org/resource/Lawrence_B._Mohr,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Policy_studies,1
520,http://dbpedia.org/resource/Moriba_Jah,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Space_debris,0
521,http://dbpedia.org/resource/Leon_Kass,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Book_of_Genesis,0
522,http://dbpedia.org/resource/Megan_Schwamb,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Astronomy,0
523,http://dbpedia.org/resource/Rasmus_Nielsen_(biologist),http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Population_genetics,0
524,http://dbpedia.org/resource/Paul_Farmer,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Mountains_Beyond_Mountains,0
525,http://dbpedia.org/resource/Wilmatte_Porter_Cockerell,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Panama–Pacific_International_Exposition,0
526,http://dbpedia.org/resource/Nikos_Logothetis,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Spectroscopy,0
527,http://dbpedia.org/resource/Ronald_V._Clarke,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Anthology,0
528,http://dbpedia.org/resource/Pardis_Sabeti,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Population_genetics,0
529,http://dbpedia.org/resource/Saul_Perlmutter,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Astronomy,0
530,http://dbpedia.org/resource/Kip_Thorne,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Gravitational_wave,0
531,http://dbpedia.org/resource/Yves_Meyer,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Operator_theory,0
532,http://dbpedia.org/resource/Ronald_Akers,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Sociology,0
533,http://dbpedia.org/resource/William_Healey_Dall,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Anthropology,0
534,http://dbpedia.org/resource/Michael_Wertheimer_(psychologist),http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Psycholinguistics,0
535,http://dbpedia.org/resource/Stephen_R._Bourne,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Mathematics,0
536,http://dbpedia.org/resource/Nancy_Pedersen,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Psychology,0
537,http://dbpedia.org/resource/Zohar_Manna,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/First-order_logic,0
538,http://dbpedia.org/resource/Pierre_Roubertoux,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Genetics,0
539,http://dbpedia.org/resource/Nalini_Balbir,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Lormont,0
540,http://dbpedia.org/resource/Peter_E._Toschek,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Spectroscopy,0
541,http://dbpedia.org/resource/Michael_Bulmer,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Population_genetics,0
542,http://dbpedia.org/resource/Lewis_Wolpert,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Gerontology,0
543,http://dbpedia.org/resource/Rose_Frisch,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Genetics,0
544,http://dbpedia.org/resource/Samuel_Greenhouse,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Analysis_of_variance,0
545,http://dbpedia.org/resource/Vladimir_Lobashev,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Genetics,0
546,http://dbpedia.org/resource/Tanel_Tammet,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Wikipedia,0
547,http://dbpedia.org/resource/Shinobu_Kitayama,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Cultural_neuroscience,0
548,http://dbpedia.org/resource/Walter_Wilczynski,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Neuroanatomy,0
549,http://dbpedia.org/resource/William_Shadish,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Sociology,0
550,http://dbpedia.org/resource/Maxwell_McCombs,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Mass_media,0
551,http://dbpedia.org/resource/William_Happer,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Spectroscopy,0
552,http://dbpedia.org/resource/Sergi_Jikia,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Linguistics,0
553,http://dbpedia.org/resource/Richard_D._Todd,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Genetics,0
554,http://dbpedia.org/resource/Tracy_Palmer,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Enzyme_kinetics,0
