,subject,predicate,object,truth
467,http://dbpedia.org/resource/Dead_Tired,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures,0
468,http://dbpedia.org/resource/Dante's_Inferno_(1935_film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Painting,0
469,http://dbpedia.org/resource/Bosko's_Knight-Mare,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Warner_Bros._Pictures,0
470,http://dbpedia.org/resource/Dark_Passage_(film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/San_Francisco_cable_car_system,0
471,http://dbpedia.org/resource/Almost_Famous,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Capricorn_Records,0
472,http://dbpedia.org/resource/Dangerous_Dan_McFoo,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Warner_Bros.,0
473,http://dbpedia.org/resource/Amy_(2015_film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Twitter,0
474,http://dbpedia.org/resource/Devil_May_Hare,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Warner_Bros.,0
475,http://dbpedia.org/resource/David_(2013_Tamil_film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/T-Series_(company),0
476,http://dbpedia.org/resource/Death_and_the_Maiden_(film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Momentum_Pictures,0
477,http://dbpedia.org/resource/Avengers:_Endgame,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures,0
478,http://dbpedia.org/resource/An_Enemy_of_the_People_(1978_film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Warner_Bros.,0
479,http://dbpedia.org/resource/Analyze_This,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Warner_Bros._Pictures,0
480,http://dbpedia.org/resource/The_Care_Bears_Movie,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Astral_Media,0
481,http://dbpedia.org/resource/Gangotri_(film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Allu_Aravind,0
482,http://dbpedia.org/resource/Davy_Crockett:_King_of_the_Wild_Frontier_(film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures,0
483,http://dbpedia.org/resource/Fantastic_Four_(2005_film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Wang_Film_Productions,0
484,http://dbpedia.org/resource/Dead_End_(1937_film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/United_Artists,0
